subject_num,age,gender,trial_num,condition,angle,time,response,expected_answer,correct
4,21,F,37.0,3_4_3_3_180Y100.pct,100.0,3047.0,[b],[b],1
4,21,F,38.0,R3_3_3_3_180Y150.pct,150.0,2354.0,[n],[n],1
4,21,F,39.0,3_4_3_3_180Y0.pct,0.0,2610.0,[b],[b],1
4,21,F,40.0,R3_3_3_3_90Y50.pct,50.0,1109.0,[n],[n],1
4,21,F,41.0,2_4_4_3_90Y150.pct,150.0,2322.0,[b],[b],1
4,21,F,42.0,R3_4_3_3_180Y0.pct,0.0,1355.0,[n],[n],1
4,21,F,43.0,3_3_3_3_180Y100.pct,100.0,1680.0,[b],[b],1
4,21,F,44.0,R2_3_4_2_90Y150.pct,150.0,1778.0,[n],[n],1
4,21,F,45.0,R2_3_3_2_0Y50.pct,50.0,1512.0,[n],[n],1
4,21,F,46.0,R2_3_4_2_90Y100.pct,100.0,1080.0,[n],[n],1
4,21,F,47.0,3_4_4_3_180Y0.pct,0.0,1093.0,[b],[b],1
4,21,F,48.0,3_4_4_3_180Y50.pct,50.0,1622.0,[b],[b],1
4,21,F,49.0,R2_4_4_2_0Y100.pct,100.0,3156.0,[n],[n],1
4,21,F,50.0,R2_3_3_2_0Y150.pct,150.0,1341.0,[n],[n],1
4,21,F,51.0,3_3_4_2_0Y0.pct,0.0,1451.0,[b],[b],1
4,21,F,52.0,R2_4_4_3_90Y0.pct,0.0,1842.0,[n],[n],1
4,21,F,53.0,3_4_4_3_180Y100.pct,100.0,1399.0,[b],[b],1
4,21,F,54.0,R2_4_4_2_180Y50.pct,50.0,901.0,[n],[n],1
4,21,F,55.0,3_3_3_2_0Y150.pct,150.0,4307.0,[b],[b],1
4,21,F,56.0,2_4_4_2_0Y50.pct,50.0,1958.0,[b],[b],1
4,21,F,57.0,R2_4_4_2_0Y150.pct,150.0,2510.0,[n],[n],1
4,21,F,58.0,R3_4_3_2_90Y100.pct,100.0,2717.0,[n],[n],1
4,21,F,59.0,2_3_4_2_90Y150.pct,150.0,1274.0,[b],[b],1
4,21,F,60.0,3_4_3_2_90Y100.pct,100.0,3171.0,[b],[b],1
4,21,F,61.0,2_4_4_3_90Y0.pct,0.0,982.0,[b],[b],1
4,21,F,62.0,R2_4_4_2_180Y0.pct,0.0,1684.0,[n],[n],1
4,21,F,63.0,R2_4_4_3_90Y50.pct,50.0,3823.0,[n],[n],1
4,21,F,64.0,2_4_4_3_90Y50.pct,50.0,1370.0,[b],[b],1
4,21,F,65.0,R2_4_4_2_180Y150.pct,150.0,1565.0,[n],[n],1
4,21,F,66.0,3_3_3_3_90Y0.pct,0.0,1192.0,[b],[b],1
4,21,F,67.0,3_3_3_3_180Y150.pct,150.0,1668.0,[b],[b],1
4,21,F,68.0,R3_3_3_3_90Y0.pct,0.0,1538.0,[n],[n],1
4,21,F,69.0,R3_3_3_2_0Y50.pct,50.0,1710.0,[n],[n],1
4,21,F,70.0,2_4_4_2_180Y50.pct,50.0,2027.0,[b],[b],1
4,21,F,71.0,2_4_4_2_0Y100.pct,100.0,1197.0,[b],[b],1
4,21,F,72.0,R3_3_3_2_0Y100.pct,100.0,6484.0,[n],[n],1
4,21,F,73.0,2_3_4_2_90Y100.pct,100.0,1167.0,[b],[b],1
4,21,F,74.0,R3_3_3_3_180Y100.pct,100.0,1829.0,[n],[n],1
4,21,F,75.0,3_3_3_3_90Y150.pct,150.0,2120.0,[n],[b],0
4,21,F,76.0,R3_3_4_2_0Y0.pct,0.0,2594.0,[n],[n],1
4,21,F,77.0,3_3_3_2_0Y0.pct,0.0,1064.0,[b],[b],1
4,21,F,78.0,3_3_3_2_0Y50.pct,50.0,2826.0,[b],[b],1
4,21,F,79.0,R3_3_3_3_180Y50.pct,50.0,1097.0,[n],[n],1
4,21,F,80.0,R3_3_3_3_90Y150.pct,150.0,1326.0,[n],[n],1
4,21,F,81.0,R3_4_4_3_180Y50.pct,50.0,3614.0,[n],[n],1
4,21,F,82.0,2_3_4_2_90Y0.pct,0.0,892.0,[b],[b],1
4,21,F,83.0,R3_3_4_2_0Y150.pct,150.0,1096.0,[n],[n],1
4,21,F,84.0,3_3_4_2_0Y50.pct,50.0,1967.0,[b],[b],1
4,21,F,85.0,2_4_4_2_180Y100.pct,100.0,1585.0,[b],[b],1
4,21,F,86.0,R3_4_4_3_180Y0.pct,0.0,1588.0,[n],[n],1
4,21,F,87.0,3_4_3_3_180Y150.pct,150.0,2856.0,[b],[b],1
4,21,F,88.0,R3_4_4_3_180Y100.pct,100.0,1270.0,[n],[n],1
4,21,F,89.0,R2_3_3_2_0Y100.pct,100.0,1939.0,[n],[n],1
4,21,F,90.0,2_3_3_2_0Y50.pct,50.0,1276.0,[b],[b],1
4,21,F,91.0,2_4_4_2_0Y0.pct,0.0,669.0,[b],[b],1
4,21,F,92.0,3_4_3_2_90Y150.pct,150.0,1423.0,[b],[b],1
4,21,F,93.0,R2_4_4_3_90Y150.pct,150.0,1330.0,[n],[n],1
4,21,F,94.0,R3_4_3_2_90Y50.pct,50.0,2752.0,[n],[n],1
4,21,F,95.0,2_3_3_2_0Y100.pct,100.0,1331.0,[b],[b],1
4,21,F,96.0,R3_3_3_2_0Y0.pct,0.0,1078.0,[n],[n],1
5,18,M,1.0,R2_3_3_2_0Y0.pct,0.0,1247.0,[n],[n],1
5,18,M,2.0,R3_4_3_2_90Y150.pct,150.0,1902.0,[n],[n],1
5,18,M,3.0,2_4_4_2_0Y150.pct,150.0,1461.0,[b],[b],1
5,18,M,4.0,3_3_3_2_0Y100.pct,100.0,5196.0,[b],[b],1
5,18,M,5.0,3_3_3_3_90Y50.pct,50.0,1583.0,[b],[b],1
5,18,M,6.0,R2_4_4_2_0Y50.pct,50.0,2641.0,[n],[n],1
5,18,M,7.0,R3_3_3_3_90Y100.pct,100.0,3124.0,[b],[n],0
5,18,M,8.0,2_3_3_2_0Y0.pct,0.0,2649.0,[b],[b],1
5,18,M,9.0,R3_4_3_3_180Y150.pct,150.0,3440.0,[n],[n],1
5,18,M,10.0,2_4_4_2_180Y150.pct,150.0,4657.0,[b],[b],1
5,18,M,11.0,R3_3_4_2_0Y50.pct,50.0,6251.0,[n],[n],1
5,18,M,12.0,R2_3_4_2_90Y0.pct,0.0,5385.0,[n],[n],1
5,18,M,13.0,3_3_3_3_180Y0.pct,0.0,1493.0,[b],[b],1
5,18,M,14.0,R3_4_3_3_180Y100.pct,100.0,3361.0,[n],[n],1
5,18,M,15.0,2_4_4_3_90Y100.pct,100.0,6160.0,[b],[b],1
5,18,M,16.0,3_4_3_2_90Y50.pct,50.0,1658.0,[b],[b],1
5,18,M,17.0,R2_4_4_3_90Y100.pct,100.0,3514.0,[n],[n],1
5,18,M,18.0,2_3_3_2_0Y150.pct,150.0,2205.0,[b],[b],1
5,18,M,19.0,R2_3_4_2_90Y50.pct,50.0,6278.0,[n],[n],1
5,18,M,20.0,2_3_4_2_90Y50.pct,50.0,1573.0,[b],[b],1
5,18,M,21.0,R2_4_4_2_180Y100.pct,100.0,2195.0,[n],[n],1
5,18,M,22.0,R2_4_4_2_0Y0.pct,0.0,1782.0,[n],[n],1
5,18,M,23.0,3_4_3_2_90Y0.pct,0.0,1465.0,[b],[b],1
5,18,M,24.0,R3_3_3_2_0Y150.pct,150.0,5533.0,[n],[n],1
5,18,M,25.0,R3_4_4_3_180Y150.pct,150.0,2412.0,[n],[n],1
5,18,M,26.0,R3_4_3_3_180Y50.pct,50.0,5006.0,[n],[n],1
5,18,M,27.0,3_4_3_3_180Y50.pct,50.0,2132.0,[b],[b],1
5,18,M,28.0,3_3_3_3_90Y100.pct,100.0,1808.0,[b],[b],1
5,18,M,29.0,2_4_4_2_180Y0.pct,0.0,2096.0,[b],[b],1
5,18,M,30.0,R3_4_3_2_90Y0.pct,0.0,2876.0,[n],[n],1
5,18,M,31.0,3_3_4_2_0Y150.pct,150.0,5656.0,[b],[b],1
5,18,M,33.0,3_3_3_3_180Y50.pct,50.0,1981.0,[b],[b],1
5,18,M,34.0,3_3_4_2_0Y100.pct,100.0,2002.0,[b],[b],1
5,18,M,35.0,3_4_4_3_180Y150.pct,150.0,2607.0,[b],[b],1
5,18,M,36.0,R3_3_3_3_180Y0.pct,0.0,3609.0,[n],[n],1
5,18,M,37.0,3_4_3_3_180Y100.pct,100.0,2542.0,[b],[b],1
5,18,M,38.0,R3_3_3_3_180Y150.pct,150.0,2383.0,[n],[n],1
5,18,M,39.0,3_4_3_3_180Y0.pct,0.0,1289.0,[b],[b],1
5,18,M,40.0,R3_3_3_3_90Y50.pct,50.0,2555.0,[b],[n],0
5,18,M,41.0,2_4_4_3_90Y150.pct,150.0,1932.0,[b],[b],1
5,18,M,42.0,R3_4_3_3_180Y0.pct,0.0,4086.0,[n],[n],1
5,18,M,43.0,3_3_3_3_180Y100.pct,100.0,2093.0,[b],[b],1
5,18,M,44.0,R2_3_4_2_90Y150.pct,150.0,3534.0,[n],[n],1
5,18,M,45.0,R2_3_3_2_0Y50.pct,50.0,2197.0,[n],[n],1
5,18,M,46.0,R2_3_4_2_90Y100.pct,100.0,2531.0,[b],[n],0
5,18,M,47.0,3_4_4_3_180Y0.pct,0.0,1189.0,[b],[b],1
5,18,M,48.0,3_4_4_3_180Y50.pct,50.0,1314.0,[b],[b],1
5,18,M,49.0,R2_4_4_2_0Y100.pct,100.0,1918.0,[n],[n],1
5,18,M,50.0,R2_3_3_2_0Y150.pct,150.0,2733.0,[n],[n],1
5,18,M,51.0,3_3_4_2_0Y0.pct,0.0,1102.0,[b],[b],1
5,18,M,52.0,R2_4_4_3_90Y0.pct,0.0,1312.0,[n],[n],1
5,18,M,53.0,3_4_4_3_180Y100.pct,100.0,2100.0,[b],[b],1
5,18,M,54.0,R2_4_4_2_180Y50.pct,50.0,1400.0,[n],[n],1
5,18,M,55.0,3_3_3_2_0Y150.pct,150.0,1740.0,[b],[b],1
5,18,M,56.0,2_4_4_2_0Y50.pct,50.0,1303.0,[b],[b],1
5,18,M,57.0,R2_4_4_2_0Y150.pct,150.0,1506.0,[n],[n],1
5,18,M,58.0,R3_4_3_2_90Y100.pct,100.0,2197.0,[n],[n],1
5,18,M,59.0,2_3_4_2_90Y150.pct,150.0,1351.0,[b],[b],1
5,18,M,60.0,3_4_3_2_90Y100.pct,100.0,1384.0,[b],[b],1
5,18,M,61.0,2_4_4_3_90Y0.pct,0.0,1258.0,[b],[b],1
5,18,M,62.0,R2_4_4_2_180Y0.pct,0.0,1793.0,[n],[n],1
5,18,M,63.0,R2_4_4_3_90Y50.pct,50.0,2429.0,[n],[n],1
5,18,M,64.0,2_4_4_3_90Y50.pct,50.0,1408.0,[b],[b],1
5,18,M,65.0,R2_4_4_2_180Y150.pct,150.0,3266.0,[n],[n],1
5,18,M,66.0,3_3_3_3_90Y0.pct,0.0,1375.0,[b],[b],1
5,18,M,67.0,3_3_3_3_180Y150.pct,150.0,1939.0,[b],[b],1
5,18,M,68.0,R3_3_3_3_90Y0.pct,0.0,2988.0,[b],[n],0
5,18,M,69.0,R3_3_3_2_0Y50.pct,50.0,3498.0,[n],[n],1
5,18,M,70.0,2_4_4_2_180Y50.pct,50.0,1231.0,[b],[b],1
5,18,M,71.0,2_4_4_2_0Y100.pct,100.0,1194.0,[b],[b],1
5,18,M,72.0,R3_3_3_2_0Y100.pct,100.0,4025.0,[n],[n],1
5,18,M,73.0,2_3_4_2_90Y100.pct,100.0,2368.0,[b],[b],1
5,18,M,74.0,R3_3_3_3_180Y100.pct,100.0,1784.0,[n],[n],1
5,18,M,75.0,3_3_3_3_90Y150.pct,150.0,2453.0,[b],[b],1
5,18,M,76.0,R3_3_4_2_0Y0.pct,0.0,3399.0,[n],[n],1
5,18,M,77.0,3_3_3_2_0Y0.pct,0.0,1142.0,[b],[b],1
5,18,M,78.0,3_3_3_2_0Y50.pct,50.0,1325.0,[b],[b],1
5,18,M,79.0,R3_3_3_3_180Y50.pct,50.0,3171.0,[n],[n],1
5,18,M,80.0,R3_3_3_3_90Y150.pct,150.0,2092.0,[b],[n],0
5,18,M,81.0,R3_4_4_3_180Y50.pct,50.0,4009.0,[n],[n],1
5,18,M,82.0,2_3_4_2_90Y0.pct,0.0,1246.0,[b],[b],1
5,18,M,83.0,R3_3_4_2_0Y150.pct,150.0,2870.0,[n],[n],1
5,18,M,84.0,3_3_4_2_0Y50.pct,50.0,1838.0,[b],[b],1
5,18,M,85.0,2_4_4_2_180Y100.pct,100.0,1506.0,[b],[b],1
5,18,M,86.0,R3_4_4_3_180Y0.pct,0.0,3106.0,[n],[n],1
5,18,M,87.0,3_4_3_3_180Y150.pct,150.0,2090.0,[b],[b],1
5,18,M,88.0,R3_4_4_3_180Y100.pct,100.0,1977.0,[n],[n],1
5,18,M,89.0,R2_3_3_2_0Y100.pct,100.0,2910.0,[n],[n],1
5,18,M,90.0,2_3_3_2_0Y50.pct,50.0,1069.0,[b],[b],1
5,18,M,91.0,2_4_4_2_0Y0.pct,0.0,775.0,[b],[b],1
5,18,M,92.0,3_4_3_2_90Y150.pct,150.0,1366.0,[b],[b],1
5,18,M,93.0,R2_4_4_3_90Y150.pct,150.0,1891.0,[n],[n],1
5,18,M,94.0,R3_4_3_2_90Y50.pct,50.0,2445.0,[b],[n],0
5,18,M,95.0,2_3_3_2_0Y100.pct,100.0,1530.0,[b],[b],1
5,18,M,96.0,R3_3_3_2_0Y0.pct,0.0,3407.0,[n],[n],1
6,21,M,1.0,R2_3_3_2_0Y0.pct,0.0,1186.0,[b],[n],0
6,21,M,2.0,R3_4_3_2_90Y150.pct,150.0,1415.0,[n],[n],1
6,21,M,3.0,2_4_4_2_0Y150.pct,150.0,1563.0,[b],[b],1
6,21,M,4.0,3_3_3_2_0Y100.pct,100.0,2832.0,[b],[b],1
6,21,M,5.0,3_3_3_3_90Y50.pct,50.0,1218.0,[b],[b],1
6,21,M,6.0,R2_4_4_2_0Y50.pct,50.0,1794.0,[n],[n],1
6,21,M,7.0,R3_3_3_3_90Y100.pct,100.0,1654.0,[n],[n],1
6,21,M,8.0,2_3_3_2_0Y0.pct,0.0,998.0,[b],[b],1
6,21,M,9.0,R3_4_3_3_180Y150.pct,150.0,2525.0,[n],[n],1
6,21,M,10.0,2_4_4_2_180Y150.pct,150.0,1512.0,[n],[b],0
6,21,M,11.0,R3_3_4_2_0Y50.pct,50.0,2543.0,[n],[n],1
6,21,M,12.0,R2_3_4_2_90Y0.pct,0.0,1347.0,[n],[n],1
6,21,M,13.0,3_3_3_3_180Y0.pct,0.0,1495.0,[b],[b],1
6,21,M,14.0,R3_4_3_3_180Y100.pct,100.0,1878.0,[n],[n],1
6,21,M,15.0,2_4_4_3_90Y100.pct,100.0,1597.0,[b],[b],1
6,21,M,16.0,3_4_3_2_90Y50.pct,50.0,1192.0,[b],[b],1
6,21,M,17.0,R2_4_4_3_90Y100.pct,100.0,2172.0,[n],[n],1
6,21,M,18.0,2_3_3_2_0Y150.pct,150.0,1583.0,[b],[b],1
6,21,M,19.0,R2_3_4_2_90Y50.pct,50.0,1453.0,[n],[n],1
6,21,M,20.0,2_3_4_2_90Y50.pct,50.0,1501.0,[b],[b],1
6,21,M,21.0,R2_4_4_2_180Y100.pct,100.0,1371.0,[n],[n],1
6,21,M,22.0,R2_4_4_2_0Y0.pct,0.0,1991.0,[n],[n],1
6,21,M,23.0,3_4_3_2_90Y0.pct,0.0,986.0,[b],[b],1
6,21,M,24.0,R3_3_3_2_0Y150.pct,150.0,2561.0,[n],[n],1
6,21,M,25.0,R3_4_4_3_180Y150.pct,150.0,1674.0,[n],[n],1
6,21,M,26.0,R3_4_3_3_180Y50.pct,50.0,1666.0,[n],[n],1
6,21,M,27.0,3_4_3_3_180Y50.pct,50.0,1851.0,[b],[b],1
6,21,M,28.0,3_3_3_3_90Y100.pct,100.0,1675.0,[b],[b],1
6,21,M,29.0,2_4_4_2_180Y0.pct,0.0,1025.0,[b],[b],1
6,21,M,30.0,R3_4_3_2_90Y0.pct,0.0,1269.0,[n],[n],1
6,21,M,31.0,3_3_4_2_0Y150.pct,150.0,3372.0,[b],[b],1
6,21,M,32.0,R3_3_4_2_0Y100.pct,100.0,2056.0,[n],[n],1
6,21,M,33.0,3_3_3_3_180Y50.pct,50.0,1112.0,[b],[b],1
6,21,M,34.0,3_3_4_2_0Y100.pct,100.0,1775.0,[n],[b],0
6,21,M,35.0,3_4_4_3_180Y150.pct,150.0,1948.0,[b],[b],1
6,21,M,36.0,R3_3_3_3_180Y0.pct,0.0,1231.0,[n],[n],1
6,21,M,37.0,3_4_3_3_180Y100.pct,100.0,2098.0,[b],[b],1
6,21,M,38.0,R3_3_3_3_180Y150.pct,150.0,1432.0,[n],[n],1
6,21,M,39.0,3_4_3_3_180Y0.pct,0.0,1298.0,[b],[b],1
6,21,M,40.0,R3_3_3_3_90Y50.pct,50.0,1104.0,[n],[n],1
6,21,M,41.0,2_4_4_3_90Y150.pct,150.0,1351.0,[b],[b],1
6,21,M,42.0,R3_4_3_3_180Y0.pct,0.0,3357.0,[n],[n],1
6,21,M,43.0,3_3_3_3_180Y100.pct,100.0,1489.0,[b],[b],1
6,21,M,44.0,R2_3_4_2_90Y150.pct,150.0,1952.0,[n],[n],1
6,21,M,45.0,R2_3_3_2_0Y50.pct,50.0,1525.0,[n],[n],1
6,21,M,46.0,R2_3_4_2_90Y100.pct,100.0,1606.0,[n],[n],1
6,21,M,47.0,3_4_4_3_180Y0.pct,0.0,1083.0,[b],[b],1
6,21,M,48.0,3_4_4_3_180Y50.pct,50.0,1076.0,[b],[b],1
6,21,M,49.0,R2_4_4_2_0Y100.pct,100.0,1828.0,[n],[n],1
6,21,M,50.0,R2_3_3_2_0Y150.pct,150.0,1691.0,[n],[n],1
6,21,M,51.0,3_3_4_2_0Y0.pct,0.0,1232.0,[b],[b],1
6,21,M,52.0,R2_4_4_3_90Y0.pct,0.0,1217.0,[n],[n],1
6,21,M,53.0,3_4_4_3_180Y100.pct,100.0,1693.0,[b],[b],1
6,21,M,54.0,R2_4_4_2_180Y50.pct,50.0,1234.0,[n],[n],1
6,21,M,55.0,3_3_3_2_0Y150.pct,150.0,3580.0,[b],[b],1
6,21,M,56.0,2_4_4_2_0Y50.pct,50.0,1288.0,[b],[b],1
6,21,M,57.0,R2_4_4_2_0Y150.pct,150.0,1447.0,[n],[n],1
6,21,M,58.0,R3_4_3_2_90Y100.pct,100.0,1145.0,[n],[n],1
6,21,M,59.0,2_3_4_2_90Y150.pct,150.0,1552.0,[b],[b],1
6,21,M,60.0,3_4_3_2_90Y100.pct,100.0,1604.0,[b],[b],1
6,21,M,61.0,2_4_4_3_90Y0.pct,0.0,1130.0,[b],[b],1
6,21,M,62.0,R2_4_4_2_180Y0.pct,0.0,1064.0,[n],[n],1
6,21,M,63.0,R2_4_4_3_90Y50.pct,50.0,1352.0,[n],[n],1
6,21,M,64.0,2_4_4_3_90Y50.pct,50.0,1228.0,[b],[b],1
6,21,M,65.0,R2_4_4_2_180Y150.pct,150.0,1422.0,[n],[n],1
6,21,M,66.0,3_3_3_3_90Y0.pct,0.0,1030.0,[b],[b],1
6,21,M,67.0,3_3_3_3_180Y150.pct,150.0,1265.0,[b],[b],1
6,21,M,68.0,R3_3_3_3_90Y0.pct,0.0,1112.0,[n],[n],1
6,21,M,69.0,R3_3_3_2_0Y50.pct,50.0,1321.0,[n],[n],1
6,21,M,70.0,2_4_4_2_180Y50.pct,50.0,1085.0,[b],[b],1
6,21,M,71.0,2_4_4_2_0Y100.pct,100.0,1050.0,[b],[b],1
6,21,M,72.0,R3_3_3_2_0Y100.pct,100.0,1177.0,[n],[n],1
6,21,M,73.0,2_3_4_2_90Y100.pct,100.0,1040.0,[b],[b],1
6,21,M,74.0,R3_3_3_3_180Y100.pct,100.0,1042.0,[n],[n],1
6,21,M,75.0,3_3_3_3_90Y150.pct,150.0,1111.0,[b],[b],1
6,21,M,76.0,R3_3_4_2_0Y0.pct,0.0,1363.0,[n],[n],1
6,21,M,77.0,3_3_3_2_0Y0.pct,0.0,1327.0,[b],[b],1
6,21,M,78.0,3_3_3_2_0Y50.pct,50.0,1516.0,[n],[b],0
6,21,M,79.0,R3_3_3_3_180Y50.pct,50.0,1041.0,[n],[n],1
6,21,M,80.0,R3_3_3_3_90Y150.pct,150.0,1035.0,[n],[n],1
6,21,M,81.0,R3_4_4_3_180Y50.pct,50.0,1773.0,[n],[n],1
6,21,M,82.0,2_3_4_2_90Y0.pct,0.0,927.0,[b],[b],1
6,21,M,83.0,R3_3_4_2_0Y150.pct,150.0,1669.0,[n],[n],1
6,21,M,84.0,3_3_4_2_0Y50.pct,50.0,1070.0,[b],[b],1
6,21,M,85.0,2_4_4_2_180Y100.pct,100.0,1032.0,[b],[b],1
6,21,M,86.0,R3_4_4_3_180Y0.pct,0.0,1299.0,[n],[n],1
6,21,M,87.0,3_4_3_3_180Y150.pct,150.0,4069.0,[b],[b],1
6,21,M,88.0,R3_4_4_3_180Y100.pct,100.0,2142.0,[b],[n],0
6,21,M,89.0,R2_3_3_2_0Y100.pct,100.0,1193.0,[n],[n],1
6,21,M,90.0,2_3_3_2_0Y50.pct,50.0,1295.0,[b],[b],1
6,21,M,91.0,2_4_4_2_0Y0.pct,0.0,1075.0,[b],[b],1
6,21,M,92.0,3_4_3_2_90Y150.pct,150.0,1342.0,[b],[b],1
6,21,M,93.0,R2_4_4_3_90Y150.pct,150.0,1425.0,[n],[n],1
6,21,M,94.0,R3_4_3_2_90Y50.pct,50.0,937.0,[n],[n],1
6,21,M,95.0,2_3_3_2_0Y100.pct,100.0,1050.0,[b],[b],1
6,21,M,96.0,R3_3_3_2_0Y0.pct,0.0,1217.0,[n],[n],1
7,19,F,1.0,R2_3_3_2_0Y0.pct,0.0,2727.0,[n],[n],1
7,19,F,2.0,R3_4_3_2_90Y150.pct,150.0,2556.0,[n],[n],1
7,19,F,3.0,2_4_4_2_0Y150.pct,150.0,1702.0,[b],[b],1
7,19,F,4.0,3_3_3_2_0Y100.pct,100.0,4219.0,[b],[b],1
7,19,F,5.0,3_3_3_3_90Y50.pct,50.0,2724.0,[b],[b],1
7,19,F,6.0,R2_4_4_2_0Y50.pct,50.0,4181.0,[n],[n],1
7,19,F,7.0,R3_3_3_3_90Y100.pct,100.0,5220.0,[n],[n],1
7,19,F,8.0,2_3_3_2_0Y0.pct,0.0,1777.0,[b],[b],1
7,19,F,9.0,R3_4_3_3_180Y150.pct,150.0,3210.0,[b],[n],0
7,19,F,10.0,2_4_4_2_180Y150.pct,150.0,5298.0,[b],[b],1
7,19,F,11.0,R3_3_4_2_0Y50.pct,50.0,6598.0,[n],[n],1
7,19,F,12.0,R2_3_4_2_90Y0.pct,0.0,2941.0,[n],[n],1
7,19,F,13.0,3_3_3_3_180Y0.pct,0.0,1796.0,[b],[b],1
7,19,F,14.0,R3_4_3_3_180Y100.pct,100.0,3564.0,[n],[n],1
7,19,F,15.0,2_4_4_3_90Y100.pct,100.0,3655.0,[b],[b],1
7,19,F,16.0,3_4_3_2_90Y50.pct,50.0,3061.0,[b],[b],1
7,19,F,17.0,R2_4_4_3_90Y100.pct,100.0,4297.0,[n],[n],1
7,19,F,18.0,2_3_3_2_0Y150.pct,150.0,2535.0,[b],[b],1
7,19,F,19.0,R2_3_4_2_90Y50.pct,50.0,4351.0,[n],[n],1
7,19,F,20.0,2_3_4_2_90Y50.pct,50.0,2556.0,[b],[b],1
7,19,F,21.0,R2_4_4_2_180Y100.pct,100.0,3295.0,[n],[n],1
7,19,F,22.0,R2_4_4_2_0Y0.pct,0.0,2902.0,[n],[n],1
7,19,F,23.0,3_4_3_2_90Y0.pct,0.0,2811.0,[b],[b],1
7,19,F,24.0,R3_3_3_2_0Y150.pct,150.0,3424.0,[n],[n],1
7,19,F,25.0,R3_4_4_3_180Y150.pct,150.0,3065.0,[n],[n],1
7,19,F,26.0,R3_4_3_3_180Y50.pct,50.0,3778.0,[n],[n],1
7,19,F,27.0,3_4_3_3_180Y50.pct,50.0,2669.0,[b],[b],1
7,19,F,28.0,3_3_3_3_90Y100.pct,100.0,2990.0,[b],[b],1
7,19,F,29.0,2_4_4_2_180Y0.pct,0.0,2829.0,[b],[b],1
7,19,F,30.0,R3_4_3_2_90Y0.pct,0.0,2161.0,[n],[n],1
7,19,F,31.0,3_3_4_2_0Y150.pct,150.0,4594.0,[b],[b],1
7,19,F,32.0,R3_3_4_2_0Y100.pct,100.0,2593.0,[n],[n],1
7,19,F,33.0,3_3_3_3_180Y50.pct,50.0,2485.0,[b],[b],1
7,19,F,34.0,3_3_4_2_0Y100.pct,100.0,2189.0,[b],[b],1
7,19,F,35.0,3_4_4_3_180Y150.pct,150.0,3209.0,[n],[b],0
7,19,F,36.0,R3_3_3_3_180Y0.pct,0.0,2368.0,[n],[n],1
7,19,F,37.0,3_4_3_3_180Y100.pct,100.0,2161.0,[b],[b],1
7,19,F,38.0,R3_3_3_3_180Y150.pct,150.0,3113.0,[n],[n],1
7,19,F,39.0,3_4_3_3_180Y0.pct,0.0,1503.0,[b],[b],1
7,19,F,40.0,R3_3_3_3_90Y50.pct,50.0,2104.0,[n],[n],1
7,19,F,41.0,2_4_4_3_90Y150.pct,150.0,4987.0,[b],[b],1
7,19,F,42.0,R3_4_3_3_180Y0.pct,0.0,1448.0,[n],[n],1
7,19,F,43.0,3_3_3_3_180Y100.pct,100.0,2001.0,[b],[b],1
7,19,F,44.0,R2_3_4_2_90Y150.pct,150.0,1804.0,[n],[n],1
7,19,F,45.0,R2_3_3_2_0Y50.pct,50.0,2159.0,[n],[n],1
7,19,F,46.0,R2_3_4_2_90Y100.pct,100.0,1819.0,[n],[n],1
7,19,F,47.0,3_4_4_3_180Y0.pct,0.0,1279.0,[b],[b],1
7,19,F,48.0,3_4_4_3_180Y50.pct,50.0,3961.0,[b],[b],1
7,19,F,49.0,R2_4_4_2_0Y100.pct,100.0,3355.0,[n],[n],1
7,19,F,50.0,R2_3_3_2_0Y150.pct,150.0,2116.0,[n],[n],1
7,19,F,51.0,3_3_4_2_0Y0.pct,0.0,1794.0,[b],[b],1
7,19,F,52.0,R2_4_4_3_90Y0.pct,0.0,1555.0,[n],[n],1
7,19,F,53.0,3_4_4_3_180Y100.pct,100.0,2625.0,[b],[b],1
7,19,F,54.0,R2_4_4_2_180Y50.pct,50.0,1816.0,[n],[n],1
7,19,F,55.0,3_3_3_2_0Y150.pct,150.0,3857.0,[b],[b],1
7,19,F,56.0,2_4_4_2_0Y50.pct,50.0,2093.0,[b],[b],1
7,19,F,57.0,R2_4_4_2_0Y150.pct,150.0,2059.0,[n],[n],1
7,19,F,58.0,R3_4_3_2_90Y100.pct,100.0,2707.0,[n],[n],1
7,19,F,59.0,2_3_4_2_90Y150.pct,150.0,2307.0,[b],[b],1
7,19,F,60.0,3_4_3_2_90Y100.pct,100.0,2272.0,[b],[b],1
7,19,F,61.0,2_4_4_3_90Y0.pct,0.0,1077.0,[b],[b],1
7,19,F,62.0,R2_4_4_2_180Y0.pct,0.0,3104.0,[n],[n],1
7,19,F,63.0,R2_4_4_3_90Y50.pct,50.0,2486.0,[n],[n],1
7,19,F,64.0,2_4_4_3_90Y50.pct,50.0,2484.0,[b],[b],1
7,19,F,65.0,R2_4_4_2_180Y150.pct,150.0,2562.0,[n],[n],1
7,19,F,66.0,3_3_3_3_90Y0.pct,0.0,1248.0,[b],[b],1
7,19,F,67.0,3_3_3_3_180Y150.pct,150.0,2073.0,[b],[b],1
7,19,F,68.0,R3_3_3_3_90Y0.pct,0.0,1857.0,[n],[n],1
7,19,F,69.0,R3_3_3_2_0Y50.pct,50.0,2146.0,[n],[n],1
7,19,F,70.0,2_4_4_2_180Y50.pct,50.0,1372.0,[b],[b],1
